actors,actors_celebrity
"Tyrone Power, Gene Tierney, Clifton Webb, Anne Baxter, John Payne, Herbert Marshall, Lucile Watson, Frank Latimore, Elsa Lanchester, Fritz Kortner, John Wengraf, Cecil Humphreys, Harry Pilcer, Cobina Wright Sr., Albert Petit, Noel Cravat, Isabelle Lamore, André Charlot, Renee Carson, Jean Del Val, Walter Bonn, Robert Laurent, Marie Rabasse, Bess Flowers, Frances Morris, Barry Norton, Helen Pasquelle, Mayo Newhall, Stanislas Bielski, Peggy O'Neill, Betty Lou Volder, Mary Brewer, Blanche Taylor, Dorothy Abbott, Marge Pemberton, Richard Shaw, Greta Granstedt, Fred Farrell, Albert Pollet, Lillian Stanford, Marcel de la Brosse, George Sorel, Ross Tompson, Gerald Echeverria, Eddie Das, Hassan Khayyam, Sol (Saul) Gorss, Bud Wolfe, Patti Behrs, Susan Hartmann, Suzanne O'Connor, Marek Windheim, Roger Valmy, Forbes Murray, Jean De Briac, Robert Norwood, Ray de Ravenne, Joseph Burlando, Frances Rey, Shushella Shakari, Henri Letondal, Laura Stevens, Eugene Borden, Demetrius Alexis, Gale Entrekin, Louis Mercier, George Davis, Mme. Louise Colombet, Frank Arnold, Adele St. Maur, Juan Duval, Hermine Sterler, Louis Bacigalupi","[('Tyrone Power', 150), ('Gene Tierney', 124), ('Clifton Webb', 110), ('Anne Baxter', 129), ('John Payne', 87), ('Herbert Marshall', 100), ('Lucile Watson', 66), ('Frank Latimore', 45), ('Elsa Lanchester', 103), ('Fritz Kortner', 110), ('John Wengraf', 44), ('Cecil Humphreys', 26), ('Harry Pilcer', 40), ('Cobina Wright Sr.', 0), ('Albert Petit', 25), ('Noel Cravat', 0), ('Isabelle Lamore', 0), ('André Charlot', 40), ('Renee Carson', 0), ('Jean Del Val', 43), ('Walter Bonn', 9), ('Robert Laurent', 63), ('Marie Rabasse', 0), ('Bess Flowers', 43), ('Frances Morris', 35), ('Barry Norton', 43), ('Helen Pasquelle', 0), ('Mayo Newhall', 0), ('Stanislas Bielski', 0), (""Peggy O'Neill"", 9), ('Betty Lou Volder', 0), ('Mary Brewer', 9), ('Blanche Taylor', 17), ('Dorothy Abbott', 38), ('Marge Pemberton', 0), ('Richard Shaw', 18), ('Greta Granstedt', 33), ('Fred Farrell', 10), ('Albert Pollet', 0), ('Lillian Stanford', 0), ('Marcel de la Brosse', 0), ('George Sorel', 8), ('Ross Tompson', 0), ('Gerald Echeverria', 0), ('Eddie Das', 0), ('Hassan Khayyam', 11), ('Sol (Saul) Gorss', 0), ('Bud Wolfe', 17), ('Patti Behrs', 0), ('Susan Hartmann', 6), (""Suzanne O'Connor"", 0), ('Marek Windheim', 14), ('Roger Valmy', 0), ('Forbes Murray', 0), ('Jean De Briac', 30), ('Robert Norwood', 24), ('Ray de Ravenne', 0), ('Joseph Burlando', 0), ('Frances Rey', 9), ('Shushella Shakari', 0), ('Henri Letondal', 37), ('Laura Stevens', 9), ('Eugene Borden', 36), ('Demetrius Alexis', 0), ('Gale Entrekin', 0), ('Louis Mercier', 25), ('George Davis', 58), ('Mme. Louise Colombet', 0), ('Frank Arnold', 15), ('Adele St. Maur', 17), ('Juan Duval', 17), ('Hermine Sterler', 40), ('Louis Bacigalupi', 0)]"
"Bill Murray, Catherine Hicks, Theresa Russell, Denholm Elliott, James Keach, Peter Vaughan, Brian Doyle-Murray, Brian Doyle Murray, Stephen Davies, Saeed Jaffrey, Faith Brook, Andre Maranne, Bruce Boa, Serge Feuillard, Joris Stuyck, Helen Horton, Michael Fitzpatrick, Robert Manuel, Sam Douglas, Nora Connolly, Jeff Harding, Richard Oldfield, Gordon Sterne, Mary Larkin, Christopher Muncke, Russell Sommers, John Moreno, Jennifer Shull, Hugo Bower, Abbie Shilling, Cassie Shilling, Jean-Francois Soubielle, Claude Le Sache, Caroline John, Daniel Chatto, Louis Sheldon, Kunchuck Tharching","[('Bill Murray', 189), ('Catherine Hicks', 81), ('Theresa Russell', 78), ('Denholm Elliott', 123), ('James Keach', 75), ('Peter Vaughan', 73), ('Brian Doyle-Murray', 66), ('Brian Doyle Murray', 66), ('Stephen Davies', 33), ('Saeed Jaffrey', 78), ('Faith Brook', 47), ('Andre Maranne', 37), ('Bruce Boa', 44), ('Serge Feuillard', 19), ('Joris Stuyck', 0), ('Helen Horton', 41), ('Michael Fitzpatrick', 19), ('Robert Manuel', 61), ('Sam Douglas', 34), ('Nora Connolly', 11), ('Jeff Harding', 14), ('Richard Oldfield', 33), ('Gordon Sterne', 0), ('Mary Larkin', 23), ('Christopher Muncke', 14), ('Russell Sommers', 0), ('John Moreno', 21), ('Jennifer Shull', 0), ('Hugo Bower', 0), ('Abbie Shilling', 0), ('Cassie Shilling', 0), ('Jean-Francois Soubielle', 0), ('Claude Le Sache', 0), ('Caroline John', 40), ('Daniel Chatto', 46), ('Louis Sheldon', 32), ('Kunchuck Tharching', 0)]"
"James Stewart, Grace Kelly, Thelma Ritter, Wendell Corey, Raymond Burr, Judith Evelyn, Ross Bagdasarian Sr., Georgine Darcy, Irene Winston, Sara Berner, Frank Cady, Jesslyn Fax, Rand Harper, Havis Davenport, Marla English, Kathryn Grant, Alan Lee, Anthony Warde, Bennie Bartlett, Barbara Bailey, Bess Flowers, Iphigenie Castiglioni, Fred Graham, Ralph Smiley, Harry Landers, Richard Simmons, Eddie Parker, Jerry Antes, Mike Mahoney, Len Hendry, James Cornell, Dick Simmons","[('James Stewart', 217), ('Grace Kelly', 274), ('Thelma Ritter', 107), ('Wendell Corey', 89), ('Raymond Burr', 107), ('Judith Evelyn', 61), ('Ross Bagdasarian Sr.', 100), ('Georgine Darcy', 42), ('Irene Winston', 21), ('Sara Berner', 38), ('Frank Cady', 43), ('Jesslyn Fax', 27), ('Rand Harper', 0), ('Havis Davenport', 0), ('Marla English', 37), ('Kathryn Grant', 74), ('Alan Lee', 89), ('Anthony Warde', 30), ('Bennie Bartlett', 0), ('Barbara Bailey', 25), ('Bess Flowers', 43), ('Iphigenie Castiglioni', 25), ('Fred Graham', 35), ('Ralph Smiley', 0), ('Harry Landers', 34), ('Richard Simmons', 82), ('Eddie Parker', 35), ('Jerry Antes', 0), ('Mike Mahoney', 19), ('Len Hendry', 0), ('James Cornell', 17), ('Dick Simmons', 37)]"
"Aidan Quinn, Daryl Hannah, Kenneth McMillan, Cliff De Young, Lois Smith, Adam Baldwin, Dan Hedaya, Billy Jayne, Billy Jacoby, Toni Kalem, Terry Brown, Jennifer Grey, Haviland Morris, Pamela Springsteen, Meg Foster, Susan Kingsley, Adam LeFevre, Ellen Mirojnick, Robert F. Colesberry, Charles R. Cronin, Tom Timcho, Jon Erwin, Janet M. LaRue, Teri Parker Brown, Joseph Tenaglio, Judy Sullivan, Bernard Orbovich, Thaddeus Grondalski","[('Aidan Quinn', 105), ('Daryl Hannah', 206), ('Kenneth McMillan', 57), ('Cliff De Young', 65), ('Lois Smith', 73), ('Adam Baldwin', 81), ('Dan Hedaya', 67), ('Billy Jayne', 36), ('Billy Jacoby', 36), ('Toni Kalem', 45), ('Terry Brown', 28), ('Jennifer Grey', 92), ('Haviland Morris', 53), ('Pamela Springsteen', 45), ('Meg Foster', 65), ('Susan Kingsley', 39), ('Adam LeFevre', 45), ('Ellen Mirojnick', 26), ('Robert F. Colesberry', 61), ('Charles R. Cronin', 0), ('Tom Timcho', 0), ('Jon Erwin', 62), ('Janet M. LaRue', 0), ('Teri Parker Brown', 0), ('Joseph Tenaglio', 0), ('Judy Sullivan', 12), ('Bernard Orbovich', 0), ('Thaddeus Grondalski', 0)]"
"Patrick Swayze, C. Thomas Howell, Ron O'Neal, Lea Thompson, Jennifer Grey, Charlie Sheen, Darren Dalton, Brad Savage, Doug Toby, Ben Johnson, Harry Dean Stanton, William Smith, Vladek Sheybal, Powers Boothe, Frank McRae, David Keith, Roy Jenson, Pepe Serna, Lane Smith, Judd Omen, Michael D'Agosta, Johelen Carleton, George Ganchev, Waldemar Kalinowski, Sam Slovick, Radames Pera, Gene Scherer, Christopher Janczar, Lois Kimbrell, Elan Oberon, Harley Christensen, Fred Rexer, Michael Meisner, Victor Meisner, Philip L. Mead, Sam Dodge, Ben Zeller, Dan Sparks, Ben Schick, George Fisher, Zitto Kazann, Chuk Besher, Jay Dee Ruybal, Pacho Lane, Julius L. Meyer","[('Patrick Swayze', 181), ('C. Thomas Howell', 77), (""Ron O'Neal"", 58), ('Lea Thompson', 113), ('Jennifer Grey', 92), ('Charlie Sheen', 198), ('Darren Dalton', 42), ('Brad Savage', 31), ('Doug Toby', 22), ('Ben Johnson', 99), ('Harry Dean Stanton', 126), ('William Smith', 59), ('Vladek Sheybal', 68), ('Powers Boothe', 101), ('Frank McRae', 50), ('David Keith', 65), ('Roy Jenson', 52), ('Pepe Serna', 38), ('Lane Smith', 73), ('Judd Omen', 17), (""Michael D'Agosta"", 0), ('Johelen Carleton', 0), ('George Ganchev', 50), ('Waldemar Kalinowski', 0), ('Sam Slovick', 19), ('Radames Pera', 27), ('Gene Scherer', 18), ('Christopher Janczar', 0), ('Lois Kimbrell', 0), ('Elan Oberon', 0), ('Harley Christensen', 0), ('Fred Rexer', 20), ('Michael Meisner', 31), ('Victor Meisner', 0), ('Philip L. Mead', 0), ('Sam Dodge', 16), ('Ben Zeller', 17), ('Dan Sparks', 33), ('Ben Schick', 0), ('George Fisher', 95), ('Zitto Kazann', 19), ('Chuk Besher', 0), ('Jay Dee Ruybal', 0), ('Pacho Lane', 0), ('Julius L. Meyer', 0)]"
"Arnold Schwarzenegger, Jim Belushi, Ed O'Ross, Peter Boyle, Laurence Fishburne, Gina Gershon, Richard Bright, J.W. Smith, Brent Jennings, Gretchen Palmer, Pruitt Taylor Vince, Mike Hagerty, Brion James, Gloria Delaney, Marjorie Bransfeld, Peter Jason, Oleg Vidov, Savely Kramarov, Gene Scherer, Tengiz Borisoff, Roger Callard, Gábor Koncz, Geza Balkay, Zsolt Kortvelyessy, János Bán, Masanori Toguchi, Sven Ole Thorsen, Norbert Novenyi, George Gati, Peter Marikovsky, Istvan Etlenyi, Eric Mansker, Lew Hopson, Jason Ronard, Gigi Vorgan, Allan Graf, Kurt Fuller, Christopher Mankiewicz, Bob O'Donnell, Marjorie Bransfield, Luis Contreras, Christopher Anthony Young, Joey D. Vieira, Bruno Acalinas, Michael Adams, Gabor Nemeth, Istvan Vajas, Peter Kis, Atilla Fasi, William McConnell, Ed DeFusco","[('Arnold Schwarzenegger', 363), ('Jim Belushi', 131), (""Ed O'Ross"", 55), ('Peter Boyle', 130), ('Laurence Fishburne', 170), ('Gina Gershon', 110), ('Richard Bright', 59), ('J.W. Smith', 6), ('Brent Jennings', 35), ('Gretchen Palmer', 26), ('Pruitt Taylor Vince', 57), ('Mike Hagerty', 48), ('Brion James', 68), ('Gloria Delaney', 14), ('Marjorie Bransfeld', 0), ('Peter Jason', 42), ('Oleg Vidov', 69), ('Savely Kramarov', 45), ('Gene Scherer', 18), ('Tengiz Borisoff', 0), ('Roger Callard', 22), ('Gábor Koncz', 48), ('Geza Balkay', 44), ('Zsolt Kortvelyessy', 31), ('János Bán', 56), ('Masanori Toguchi', 0), ('Sven Ole Thorsen', 38), ('Norbert Novenyi', 41), ('George Gati', 20), ('Peter Marikovsky', 0), ('Istvan Etlenyi', 0), ('Eric Mansker', 0), ('Lew Hopson', 0), ('Jason Ronard', 0), ('Gigi Vorgan', 28), ('Allan Graf', 29), ('Kurt Fuller', 63), ('Christopher Mankiewicz', 18), (""Bob O'Donnell"", 16), ('Marjorie Bransfield', 21), ('Luis Contreras', 25), ('Christopher Anthony Young', 0), ('Joey D. Vieira', 27), ('Bruno Acalinas', 0), ('Michael Adams', 271), ('Gabor Nemeth', 6), ('Istvan Vajas', 0), ('Peter Kis', 7), ('Atilla Fasi', 0), ('William McConnell', 17), ('Ed DeFusco', 0)]"
"Moira Shearer, Anton Walbrook, Marius Goring, Leonide Massine, Robert Helpmann, Albert Basserman, Esmond Knight, Ludmilla Tchérina, Jean Short, Gordon Littman, Julia Lang, Bill Shine, Austin Trevor, Eric Berry, Emeric Pressburger, Irene Browne, Jerry Verno, Derek Elphinstone, Albert Bassermann, Mme. Rambert, Joy Rawlins, Marcel Poncin, Michel Bazalgette, Yvonne Andre, George Woodbridge, Hay Petrie, Denis Carey, Joan Harris, Robert Dorning, Guy Massey","[('Moira Shearer', 101), ('Anton Walbrook', 102), ('Marius Goring', 73), ('Leonide Massine', 109), ('Robert Helpmann', 91), ('Albert Basserman', 101), ('Esmond Knight', 74), ('Ludmilla Tchérina', 97), ('Jean Short', 4), ('Gordon Littman', 8), ('Julia Lang', 12), ('Bill Shine', 22), ('Austin Trevor', 44), ('Eric Berry', 30), ('Emeric Pressburger', 110), ('Irene Browne', 37), ('Jerry Verno', 24), ('Derek Elphinstone', 7), ('Albert Bassermann', 101), ('Mme. Rambert', 0), ('Joy Rawlins', 0), ('Marcel Poncin', 12), ('Michel Bazalgette', 0), ('Yvonne Andre', 15), ('George Woodbridge', 32), ('Hay Petrie', 29), ('Denis Carey', 24), ('Joan Harris', 12), ('Robert Dorning', 32), ('Guy Massey', 0)]"
"Arnold Schwarzenegger, Brigitte Nielsen, Sandahl Bergman, Paul L. Smith, Ernie Reyes Jr., Ronald Lacey, Pat Roach, Terry Richards, Janet Agren, Donna Osterbuhr, Lara Naszinski, Hans Meyer, Francesca Romana Coluzzi, Stefano Mioni, Tutte Lemkow, Kiyoshi Yamazaki, Tad Horino","[('Arnold Schwarzenegger', 363), ('Brigitte Nielsen', 117), ('Sandahl Bergman', 53), ('Paul L. Smith', 71), ('Ernie Reyes Jr.', 43), ('Ronald Lacey', 59), ('Pat Roach', 53), ('Terry Richards', 20), ('Janet Agren', 50), ('Donna Osterbuhr', 16), ('Lara Naszinski', 43), ('Hans Meyer', 109), ('Francesca Romana Coluzzi', 46), ('Stefano Mioni', 0), ('Tutte Lemkow', 61), ('Kiyoshi Yamazaki', 16), ('Tad Horino', 25)]"
"Avtandil Makharadze, Zeinab Botsvadze, Edisher Giorgobiani, Iya Ninidze, Merab Ninidze, Ketevan Abuladze, Kakhi Kavsadze, Nino Zakariadze, Nato Otijigava, Dato Kemkhadze, Veriko Andzhaparidze, Veriko Anjaparidze, Nato Ochigava, Boris Tsipuriya, Akaki Khidasheli, Akakiy Khidasheli, Leo Antadze, Rezo Esadze, Amiran Amiranashvili, Amiran Buadze, Dato Papuashvili, N. Djavakhishvili, Srota Skhirtladze, M. Djojua, Beso Khidasheli, G. Gogoberidze, M. Makhviladze, S. Gozichaishvili, Tamari Tsitsishvili, Marina Kakhiani, R. Kiknadze, K. Kapanadze, Kh. Khobua, L. Kapanadze, Rusudan Kiknadze, Kote Makharadze, Tengiz Koshkadze, Zurab Kavtaradze, T. Koshkadze, P. Nozadze, T. Tavariani, M. Shembeli, I. Vasadze, R. Baramidze, T. Saralidze, Shota Skhirtladze, G. Otarashvili, Z. Zavtaradze, Sofiko Chiaureli","[('Avtandil Makharadze', 28), ('Zeinab Botsvadze', 32), ('Edisher Giorgobiani', 23), ('Iya Ninidze', 0), ('Merab Ninidze', 53), ('Ketevan Abuladze', 12), ('Kakhi Kavsadze', 44), ('Nino Zakariadze', 0), ('Nato Otijigava', 0), ('Dato Kemkhadze', 0), ('Veriko Andzhaparidze', 0), ('Veriko Anjaparidze', 81), ('Nato Ochigava', 0), ('Boris Tsipuriya', 0), ('Akaki Khidasheli', 0), ('Akakiy Khidasheli', 0), ('Leo Antadze', 30), ('Rezo Esadze', 34), ('Amiran Amiranashvili', 0), ('Amiran Buadze', 0), ('Dato Papuashvili', 0), ('N. Djavakhishvili', 0), ('Srota Skhirtladze', 0), ('M. Djojua', 0), ('Beso Khidasheli', 0), ('G. Gogoberidze', 0), ('M. Makhviladze', 0), ('S. Gozichaishvili', 0), ('Tamari Tsitsishvili', 25), ('Marina Kakhiani', 15), ('R. Kiknadze', 0), ('K. Kapanadze', 0), ('Kh. Khobua', 0), ('L. Kapanadze', 0), ('Rusudan Kiknadze', 0), ('Kote Makharadze', 36), ('Tengiz Koshkadze', 0), ('Zurab Kavtaradze', 0), ('T. Koshkadze', 0), ('P. Nozadze', 0), ('T. Tavariani', 0), ('M. Shembeli', 0), ('I. Vasadze', 0), ('R. Baramidze', 0), ('T. Saralidze', 0), ('Shota Skhirtladze', 0), ('G. Otarashvili', 0), ('Z. Zavtaradze', 0), ('Sofiko Chiaureli', 75)]"
"Fairuza Balk, Nicol Williamson, Stewart Larange, Jean Marsh, Deep Roy, Piper Laurie, Matt Clark, Michael Sundin, Tim Rose, Mak Wilson, Stephen Norrington, Justin Case, John Alexander, Emma Ridley, Sophie Ward, Fiona Victory, Pons Maar, Bruce Boa, Susan Dacre, Geoff Felix, David Greenaway, Swee Lim, Rachel Ashton, Robbie Barnett, Alisa Berk, Peter Elliott, Roger Ennals, Michele Hine, Mark Hopkins, Colin Skeaping, Ken Stevens, Phil Tan, Robert Thirtle, Nicola Roche, Cheryl Brown, Alison Lynn, Sarah White","[('Fairuza Balk', 76), ('Nicol Williamson', 82), ('Stewart Larange', 0), ('Jean Marsh', 70), ('Deep Roy', 52), ('Piper Laurie', 123), ('Matt Clark', 46), ('Michael Sundin', 21), ('Tim Rose', 30), ('Mak Wilson', 18), ('Stephen Norrington', 58), ('Justin Case', 61), ('John Alexander', 135), ('Emma Ridley', 17), ('Sophie Ward', 64), ('Fiona Victory', 19), ('Pons Maar', 28), ('Bruce Boa', 44), ('Susan Dacre', 0), ('Geoff Felix', 0), ('David Greenaway', 17), ('Swee Lim', 0), ('Rachel Ashton', 4), ('Robbie Barnett', 31), ('Alisa Berk', 0), ('Peter Elliott', 26), ('Roger Ennals', 0), ('Michele Hine', 0), ('Mark Hopkins', 22), ('Colin Skeaping', 13), ('Ken Stevens', 13), ('Phil Tan', 11), ('Robert Thirtle', 0), ('Nicola Roche', 5), ('Cheryl Brown', 33), ('Alison Lynn', 13), ('Sarah White', 14)]"
"Kevin Costner, Madeleine Stowe, Anthony Quinn, Tomás Milian, Joaquín Martínez, James Gammon, Jesse Corti, Sally Kirkland, Luis de Icaza, Miguel Ferrer, Gerardo ""El Chiquilin"" Zepeda, John Leguizamo, Gerardo Zepeda, Joe Santos, Christofer de Oni, Daniel Rojo, Edna Bolkán, Pia Karina, Monica Hernandez, Julian Pastor, Claudio Brook, Trini Rodriquez, Mauricio Ruby, Gilberto Compan, Karmin Murcelo, Alfredo Cienfuegos, Salvador Garcini, Kathleen Hughes, Jorge Pascual Rubio, Rosa Radjune, Julieta Egurrola","[('Kevin Costner', 199), ('Madeleine Stowe', 97), ('Anthony Quinn', 195), ('Tomás Milian', 89), ('Joaquín Martínez', 29), ('James Gammon', 63), ('Jesse Corti', 44), ('Sally Kirkland', 80), ('Luis de Icaza', 0), ('Miguel Ferrer', 110), ('Gerardo ""El Chiquilin"" Zepeda', 0), ('John Leguizamo', 183), ('Gerardo Zepeda', 8), ('Joe Santos', 53), ('Christofer de Oni', 0), ('Daniel Rojo', 36), ('Edna Bolkán', 0), ('Pia Karina', 0), ('Monica Hernandez', 9), ('Julian Pastor', 37), ('Claudio Brook', 57), ('Trini Rodriquez', 0), ('Mauricio Ruby', 0), ('Gilberto Compan', 0), ('Karmin Murcelo', 7), ('Alfredo Cienfuegos', 0), ('Salvador Garcini', 13), ('Kathleen Hughes', 32), ('Jorge Pascual Rubio', 0), ('Rosa Radjune', 0), ('Julieta Egurrola', 18)]"
"Jacqueline Bisset, Candice Bergen, David Selby, Hart Bochner, Steven Hill, Meg Ryan, Matt Lattanzi, Daniel Faraldo, Nicole Eggert, Dick Cavett, Joe Maross, Merv Griffin, Kres Mersky, Cloyce Morrow, Allan Warnick, Ann Risley, Damion Sheller, Haley Fox, Fay Kanin, Tara Simpson, Herb Graham, Charlotte Moore, John Perkins, Herb Bress, William G. Schilling, Alan Berliner, Don Bachardy, Ruth Conte, Marsha A. Hunt, Christopher Isherwood, Pola Miller, Paul Morrissey, Jennifer Nairn-Smith, Karen Somerville, Roger Vadim, Sandra Smith Allyn, Frances Bergen, Ray Bradbury, Ellen J. Brill, Gwen Davis, Frank De Felitta, Michael Dewell, Nina Foch, Elizabeth Forsythe Hailey, Oliver Hailey, Randal Kleiser, Gavin Lambert, Michael Brandon","[('Jacqueline Bisset', 124), ('Candice Bergen', 171), ('David Selby', 55), ('Hart Bochner', 79), ('Steven Hill', 74), ('Meg Ryan', 162), ('Matt Lattanzi', 44), ('Daniel Faraldo', 22), ('Nicole Eggert', 86), ('Dick Cavett', 100), ('Joe Maross', 35), ('Merv Griffin', 92), ('Kres Mersky', 0), ('Cloyce Morrow', 0), ('Allan Warnick', 0), ('Ann Risley', 23), ('Damion Sheller', 0), ('Haley Fox', 0), ('Fay Kanin', 65), ('Tara Simpson', 6), ('Herb Graham', 16), ('Charlotte Moore', 11), ('John Perkins', 68), ('Herb Bress', 0), ('William G. Schilling', 28), ('Alan Berliner', 50), ('Don Bachardy', 69), ('Ruth Conte', 0), ('Marsha A. Hunt', 0), ('Christopher Isherwood', 184), ('Pola Miller', 0), ('Paul Morrissey', 82), ('Jennifer Nairn-Smith', 13), ('Karen Somerville', 0), ('Roger Vadim', 152), ('Sandra Smith Allyn', 0), ('Frances Bergen', 58), ('Ray Bradbury', 313), ('Ellen J. Brill', 0), ('Gwen Davis', 31), ('Frank De Felitta', 75), ('Michael Dewell', 0), ('Nina Foch', 87), ('Elizabeth Forsythe Hailey', 53), ('Oliver Hailey', 37), ('Randal Kleiser', 74), ('Gavin Lambert', 56), ('Michael Brandon', 71)]"
"Tom Cruise, Rebecca De Mornay, Joe Pantoliano, Richard Masur, Bronson Pinchot, Curtis Armstrong, Nicholas Pryor, Janet Carroll, Shera Danese, Raphael Sbarge, Bruce A. Young, Kevin Anderson, Sarah Partridge, Nancy Klopper, Nathan Davis, Scott Harlan, Sheila Keenan, Lucy Harrington, Jerry Tullos, Jerome Landfield, Ron Dean, Bruno Aclin, Robert Kurcz, Jonathan Chapin, Fern Persons, Jimmy Baron, Harry Teinowitz, Cynthia Baker, Wayne Kneeland, Megan Mullally, Lora Staley, Jade Gold, Karen Grossman, Brett Baer, Vinny Argiro","[('Tom Cruise', 245), ('Rebecca De Mornay', 100), ('Joe Pantoliano', 84), ('Richard Masur', 63), ('Bronson Pinchot', 98), ('Curtis Armstrong', 65), ('Nicholas Pryor', 50), ('Janet Carroll', 57), ('Shera Danese', 34), ('Raphael Sbarge', 59), ('Bruce A. Young', 31), ('Kevin Anderson', 58), ('Sarah Partridge', 9), ('Nancy Klopper', 0), ('Nathan Davis', 30), ('Scott Harlan', 6), ('Sheila Keenan', 4), ('Lucy Harrington', 48), ('Jerry Tullos', 0), ('Jerome Landfield', 0), ('Ron Dean', 22), ('Bruno Aclin', 0), ('Robert Kurcz', 0), ('Jonathan Chapin', 6), ('Fern Persons', 37), ('Jimmy Baron', 34), ('Harry Teinowitz', 0), ('Cynthia Baker', 15), ('Wayne Kneeland', 0), ('Megan Mullally', 95), ('Lora Staley', 0), ('Jade Gold', 11), ('Karen Grossman', 0), ('Brett Baer', 21), ('Vinny Argiro', 10)]"
"Patrick Swayze, Kelly Lynch, Sam Elliott, Ben Gazzara, Marshall R. Teague, Julie Michaels, Red West, Sunshine Parker, Jeff Healey, Kevin Tighe, John Doe, Jackie Burch, Kathleen Wilhoite, Travis McKenna, Roger Hewlett, Anthony Marisco, Kurt James Stefka, Gary Hudson, Terry Funk, Michael Rider, John Young, Anthony De Longis, Joe Unger, Tiny Ron, Sheila Caan, Jon Paul Jones, Lauri Crossman, Keith David, Ed DeFusco, Humberto Larriva, Anthony Marsico, Gonzalo Quintana III, Marshall Rohner, John Oldach, Joey Plewa, Tony Marsico, Susan Lentini, Patricia Tallman, Mike Fisher, Bob A. Jennings, Dawn Ciccone, Julie Royer, Frank Noon, Cristopher Collins, Cheryl Baker, Michael Wise, Charlie Hawke, Tom Finnegan, Christine Anderson, Lisa Axelrod, Debra Martin Chase, Lisa Westman, Kymberly Herrin, Kym Malin, Heidi Paine, Jacklyn Palmer, Marta Rinchusiuso, Meg Thayer, Laura Albert, Michele Burger, Pamela Jackson, Daryl Marsh, Christina Veronica, Laura Lee Kasten, Bill Dunnam, Terrance Scott, Sylvia Lee Baker, Dennis Ott, Ancel Cook, Joseph Rockman, Thomas Stephen, Chino ""Fats"" Williams, Terri Lynn Doss, Jasae, Aaron Michael Lacey","[('Patrick Swayze', 181), ('Kelly Lynch', 134), ('Sam Elliott', 97), ('Ben Gazzara', 122), ('Marshall R. Teague', 29), ('Julie Michaels', 28), ('Red West', 64), ('Sunshine Parker', 31), ('Jeff Healey', 88), ('Kevin Tighe', 49), ('John Doe', 17), ('Jackie Burch', 0), ('Kathleen Wilhoite', 55), ('Travis McKenna', 0), ('Roger Hewlett', 18), ('Anthony Marisco', 0), ('Kurt James Stefka', 0), ('Gary Hudson', 60), ('Terry Funk', 72), ('Michael Rider', 0), ('John Young', 104), ('Anthony De Longis', 37), ('Joe Unger', 21), ('Tiny Ron', 41), ('Sheila Caan', 24), ('Jon Paul Jones', 0), ('Lauri Crossman', 0), ('Keith David', 120), ('Ed DeFusco', 0), ('Humberto Larriva', 0), ('Anthony Marsico', 12), ('Gonzalo Quintana III', 17), ('Marshall Rohner', 21), ('John Oldach', 0), ('Joey Plewa', 0), ('Tony Marsico', 12), ('Susan Lentini', 0), ('Patricia Tallman', 61), ('Mike Fisher', 42), ('Bob A. Jennings', 0), ('Dawn Ciccone', 0), ('Julie Royer', 6), ('Frank Noon', 17), ('Cristopher Collins', 0), ('Cheryl Baker', 36), ('Michael Wise', 14), ('Charlie Hawke', 0), ('Tom Finnegan', 0), ('Christine Anderson', 6), ('Lisa Axelrod', 0), ('Debra Martin Chase', 26), ('Lisa Westman', 0), ('Kymberly Herrin', 22), ('Kym Malin', 16), ('Heidi Paine', 0), ('Jacklyn Palmer', 0), ('Marta Rinchusiuso', 0), ('Meg Thayer', 0), ('Laura Albert', 30), ('Michele Burger', 12), ('Pamela Jackson', 46), ('Daryl Marsh', 0), ('Christina Veronica', 10), ('Laura Lee Kasten', 0), ('Bill Dunnam', 0), ('Terrance Scott', 9), ('Sylvia Lee Baker', 0), ('Dennis Ott', 20), ('Ancel Cook', 0), ('Joseph Rockman', 0), ('Thomas Stephen', 6), ('Chino ""Fats"" Williams', 0), ('Terri Lynn Doss', 18), ('Jasae', 6), ('Aaron Michael Lacey', 22)]"
